Store,Dept,Date,Weekly_Sales,IsHoliday
17,97,20/01/2012,6877.19,FALSE
18,97,20/01/2012,7984.31,FALSE
19,97,20/01/2012,18100.38,FALSE
20,97,20/01/2012,25455.14,FALSE
21,97,20/01/2012,3418.44,FALSE
22,97,20/01/2012,4456.7,FALSE
23,97,20/01/2012,7236.2,FALSE
24,97,20/01/2012,15934.52,FALSE
25,97,20/01/2012,2951.76,FALSE
26,97,20/01/2012,12182.78,FALSE
27,97,20/01/2012,20850.24,FALSE
28,97,20/01/2012,20205.82,FALSE
29,97,20/01/2012,2120.42,FALSE
30,97,20/01/2012,13397.97,FALSE
31,97,20/01/2012,32306.23,FALSE
32,97,20/01/2012,16294.24,FALSE
33,97,20/01/2012,4889.18,FALSE
34,97,20/01/2012,18121.59,FALSE
35,97,20/01/2012,2894.96,FALSE
36,97,20/01/2012,5686.34,FALSE
37,97,20/01/2012,14634.93,FALSE
38,97,20/01/2012,9785.69,FALSE
39,97,20/01/2012,25633.42,FALSE
40,97,20/01/2012,13761.82,FALSE
41,97,20/01/2012,17954.12,FALSE
42,97,20/01/2012,17458.63,FALSE
43,97,20/01/2012,19549.59,FALSE
44,97,20/01/2012,6553.68,FALSE
45,97,20/01/2012,6371.68,FALSE
1,98,20/01/2012,11112.01,FALSE
2,98,20/01/2012,11694.22,FALSE
3,98,20/01/2012,69.25,FALSE
4,98,20/01/2012,14907.35,FALSE
6,98,20/01/2012,9737.61,FALSE
7,98,20/01/2012,310.32,FALSE
8,98,20/01/2012,6207.5,FALSE
10,98,20/01/2012,145.92,FALSE
11,98,20/01/2012,8342.96,FALSE
12,98,20/01/2012,933.66,FALSE
13,98,20/01/2012,13871.91,FALSE
14,98,20/01/2012,16259.12,FALSE
15,98,20/01/2012,397.82,FALSE
16,98,20/01/2012,24.32,FALSE
17,98,20/01/2012,54.18,FALSE
18,98,20/01/2012,1834.08,FALSE
19,98,20/01/2012,11512.17,FALSE
20,98,20/01/2012,18078.44,FALSE
21,98,20/01/2012,105.56,FALSE
22,98,20/01/2012,306.28,FALSE
23,98,20/01/2012,104.06,FALSE
24,98,20/01/2012,8337.63,FALSE
25,98,20/01/2012,1453.86,FALSE
26,98,20/01/2012,6295.65,FALSE
27,98,20/01/2012,9900.87,FALSE
28,98,20/01/2012,10058.9,FALSE
29,98,20/01/2012,8.96,FALSE
30,98,20/01/2012,3102.93,FALSE
31,98,20/01/2012,9265.24,FALSE
32,98,20/01/2012,7246.17,FALSE
33,98,20/01/2012,6792.68,FALSE
34,98,20/01/2012,7930.54,FALSE
35,98,20/01/2012,18.48,FALSE
36,98,20/01/2012,7798.59,FALSE
37,98,20/01/2012,5217.79,FALSE
38,98,20/01/2012,4731.76,FALSE
39,98,20/01/2012,8858.79,FALSE
40,98,20/01/2012,6782.48,FALSE
41,98,20/01/2012,8361.98,FALSE
42,98,20/01/2012,6563.36,FALSE
43,98,20/01/2012,8487.25,FALSE
44,98,20/01/2012,3156.31,FALSE
45,98,20/01/2012,848.84,FALSE
11,99,20/01/2012,50,FALSE
30,99,20/01/2012,-6.72,FALSE
31,99,20/01/2012,0.02,FALSE
1,1,20/04/2012,16976.19,FALSE
2,1,20/04/2012,22568.57,FALSE
3,1,20/04/2012,8131.34,FALSE
4,1,20/04/2012,26161.45,FALSE
5,1,20/04/2012,8719.73,FALSE
6,1,20/04/2012,17250.18,FALSE
7,1,20/04/2012,7427.26,FALSE
8,1,20/04/2012,10421.16,FALSE
9,1,20/04/2012,9234.22,FALSE
10,1,20/04/2012,26759.76,FALSE
11,1,20/04/2012,14956.38,FALSE
12,1,20/04/2012,12963.9,FALSE
13,1,20/04/2012,30200.67,FALSE
14,1,20/04/2012,18877.13,FALSE
15,1,20/04/2012,7866.6,FALSE
16,1,20/04/2012,7778.74,FALSE
17,1,20/04/2012,14554.92,FALSE
18,1,20/04/2012,16663.57,FALSE
19,1,20/04/2012,14678.04,FALSE
20,1,20/04/2012,24247.26,FALSE
21,1,20/04/2012,13236.9,FALSE
22,1,20/04/2012,12955.26,FALSE
23,1,20/04/2012,23002.88,FALSE
24,1,20/04/2012,12308.76,FALSE
25,1,20/04/2012,11766.43,FALSE
26,1,20/04/2012,13295.64,FALSE
27,1,20/04/2012,19779.81,FALSE
28,1,20/04/2012,14323.25,FALSE
29,1,20/04/2012,9818.1,FALSE
30,1,20/04/2012,8410.49,FALSE
31,1,20/04/2012,13651.35,FALSE
32,1,20/04/2012,17276.79,FALSE
33,1,20/04/2012,2843.89,FALSE
34,1,20/04/2012,17000.04,FALSE
35,1,20/04/2012,12154.9,FALSE
36,1,20/04/2012,2353.79,FALSE
37,1,20/04/2012,8939.73,FALSE
38,1,20/04/2012,6544.07,FALSE
39,1,20/04/2012,15054.9,FALSE
40,1,20/04/2012,11631.53,FALSE
41,1,20/04/2012,16766.67,FALSE
42,1,20/04/2012,9012.02,FALSE
43,1,20/04/2012,5408.07,FALSE
44,1,20/04/2012,6026.3,FALSE
45,1,20/04/2012,11917.68,FALSE
1,2,20/04/2012,45561.85,FALSE
2,2,20/04/2012,67363.12,FALSE
3,2,20/04/2012,18816.49,FALSE
4,2,20/04/2012,102204.4,FALSE
5,2,20/04/2012,12458.91,FALSE
6,2,20/04/2012,48806.24,FALSE
7,2,20/04/2012,19691,FALSE
8,2,20/04/2012,35324.43,FALSE
9,2,20/04/2012,27195.93,FALSE
10,2,20/04/2012,106444.89,FALSE
11,2,20/04/2012,60539.97,FALSE
12,2,20/04/2012,77439.94,FALSE
13,2,20/04/2012,76918.57,FALSE
14,2,20/04/2012,76266.11,FALSE
15,2,20/04/2012,22804.33,FALSE
16,2,20/04/2012,20929.09,FALSE
17,2,20/04/2012,61166.4,FALSE
18,2,20/04/2012,57450.93,FALSE
19,2,20/04/2012,47080.89,FALSE
20,2,20/04/2012,75470.46,FALSE
21,2,20/04/2012,52197.13,FALSE
22,2,20/04/2012,54135.01,FALSE
23,2,20/04/2012,69402.52,FALSE
24,2,20/04/2012,38125.2,FALSE
25,2,20/04/2012,34587.41,FALSE
26,2,20/04/2012,25556.21,FALSE
27,2,20/04/2012,76175.22,FALSE
28,2,20/04/2012,54946.3,FALSE
29,2,20/04/2012,25651.18,FALSE
30,2,20/04/2012,13539.82,FALSE
31,2,20/04/2012,58715.62,FALSE
32,2,20/04/2012,51133.15,FALSE
33,2,20/04/2012,8742.67,FALSE
34,2,20/04/2012,35857.61,FALSE
35,2,20/04/2012,42021.54,FALSE
36,2,20/04/2012,13646.8,FALSE
37,2,20/04/2012,17230.88,FALSE
38,2,20/04/2012,11629.37,FALSE
39,2,20/04/2012,69517.73,FALSE
40,2,20/04/2012,25160.83,FALSE
41,2,20/04/2012,46594.23,FALSE
42,2,20/04/2012,16637.3,FALSE
43,2,20/04/2012,20760.92,FALSE
44,2,20/04/2012,10709.72,FALSE
45,2,20/04/2012,34355.82,FALSE
1,3,20/04/2012,8647.36,FALSE
2,3,20/04/2012,11178.49,FALSE
3,3,20/04/2012,4965.38,FALSE
4,3,20/04/2012,11946.86,FALSE
5,3,20/04/2012,3087.96,FALSE
6,3,20/04/2012,11234.93,FALSE
7,3,20/04/2012,6801.59,FALSE
8,3,20/04/2012,7626.15,FALSE
9,3,20/04/2012,6971.23,FALSE
10,3,20/04/2012,19446.76,FALSE
11,3,20/04/2012,11863.92,FALSE
12,3,20/04/2012,12945.92,FALSE
13,3,20/04/2012,16866.61,FALSE
14,3,20/04/2012,10161.42,FALSE
15,3,20/04/2012,6405.65,FALSE
16,3,20/04/2012,5308.29,FALSE
17,3,20/04/2012,29475.49,FALSE
18,3,20/04/2012,7566.08,FALSE
19,3,20/04/2012,10413.16,FALSE
20,3,20/04/2012,10708.97,FALSE
21,3,20/04/2012,9128.12,FALSE
22,3,20/04/2012,7135.28,FALSE
23,3,20/04/2012,10294.3,FALSE
24,3,20/04/2012,6154.76,FALSE
25,3,20/04/2012,6846.85,FALSE
26,3,20/04/2012,5670.92,FALSE
27,3,20/04/2012,9866.6,FALSE
28,3,20/04/2012,8591.3,FALSE
29,3,20/04/2012,5624.34,FALSE
30,3,20/04/2012,638.87,FALSE
31,3,20/04/2012,7245.43,FALSE
32,3,20/04/2012,11884.54,FALSE
33,3,20/04/2012,336.15,FALSE
34,3,20/04/2012,5372.82,FALSE
35,3,20/04/2012,6002.5,FALSE
36,3,20/04/2012,444.62,FALSE
37,3,20/04/2012,1099.32,FALSE
38,3,20/04/2012,466.31,FALSE
39,3,20/04/2012,12301,FALSE
40,3,20/04/2012,3785.39,FALSE
41,3,20/04/2012,10524.15,FALSE
42,3,20/04/2012,600.94,FALSE
43,3,20/04/2012,843.1,FALSE
44,3,20/04/2012,681.8,FALSE
45,3,20/04/2012,5975.36,FALSE
1,4,20/04/2012,36350.03,FALSE
2,4,20/04/2012,45655.92,FALSE
3,4,20/04/2012,8902.68,FALSE
4,4,20/04/2012,60090.83,FALSE
5,4,20/04/2012,9993.87,FALSE
6,4,20/04/2012,32967.63,FALSE
7,4,20/04/2012,12597.41,FALSE
8,4,20/04/2012,20829.23,FALSE
9,4,20/04/2012,18442.84,FALSE
10,4,20/04/2012,46297.96,FALSE
11,4,20/04/2012,30064.31,FALSE
12,4,20/04/2012,28483.99,FALSE
13,4,20/04/2012,43543.17,FALSE
14,4,20/04/2012,50998.9,FALSE
15,4,20/04/2012,11079.37,FALSE
16,4,20/04/2012,11393.27,FALSE
17,4,20/04/2012,36595.12,FALSE
18,4,20/04/2012,25402.11,FALSE
19,4,20/04/2012,28077.87,FALSE
20,4,20/04/2012,47867.24,FALSE
21,4,20/04/2012,19455.41,FALSE
22,4,20/04/2012,34207.02,FALSE
23,4,20/04/2012,27935.53,FALSE
24,4,20/04/2012,28213.08,FALSE
25,4,20/04/2012,20280.05,FALSE
26,4,20/04/2012,23802.5,FALSE
27,4,20/04/2012,39993.71,FALSE
28,4,20/04/2012,25043.24,FALSE
29,4,20/04/2012,14980.78,FALSE
30,4,20/04/2012,13715.92,FALSE
31,4,20/04/2012,38916.08,FALSE
32,4,20/04/2012,28062.34,FALSE
33,4,20/04/2012,6202.33,FALSE
34,4,20/04/2012,19996.8,FALSE
35,4,20/04/2012,15356.61,FALSE
36,4,20/04/2012,8753.99,FALSE
37,4,20/04/2012,18754.5,FALSE
38,4,20/04/2012,11744.12,FALSE
39,4,20/04/2012,47745.32,FALSE
40,4,20/04/2012,22677.59,FALSE
41,4,20/04/2012,31073.81,FALSE
42,4,20/04/2012,15106.7,FALSE
43,4,20/04/2012,17989.81,FALSE
44,4,20/04/2012,7745.97,FALSE
45,4,20/04/2012,24048.25,FALSE
1,5,20/04/2012,16645.01,FALSE
2,5,20/04/2012,19918.98,FALSE
3,5,20/04/2012,9543.7,FALSE
4,5,20/04/2012,34604.47,FALSE
5,5,20/04/2012,4281.83,FALSE
6,5,20/04/2012,22470.92,FALSE
7,5,20/04/2012,8287.78,FALSE
8,5,20/04/2012,13153.95,FALSE
9,5,20/04/2012,13855.46,FALSE
10,5,20/04/2012,41458.02,FALSE
11,5,20/04/2012,27594.44,FALSE
12,5,20/04/2012,22046.9,FALSE
13,5,20/04/2012,43551.45,FALSE
14,5,20/04/2012,14675.5,FALSE
15,5,20/04/2012,9567.18,FALSE
16,5,20/04/2012,8387.47,FALSE
17,5,20/04/2012,23964.88,FALSE
18,5,20/04/2012,13906.73,FALSE
19,5,20/04/2012,15027.99,FALSE
20,5,20/04/2012,21530.81,FALSE
21,5,20/04/2012,10876.86,FALSE
22,5,20/04/2012,13728.98,FALSE
23,5,20/04/2012,20828.25,FALSE
24,5,20/04/2012,15359.56,FALSE
25,5,20/04/2012,6148.81,FALSE
26,5,20/04/2012,9325.4,FALSE
27,5,20/04/2012,15947.66,FALSE
28,5,20/04/2012,19002.48,FALSE
29,5,20/04/2012,7489.78,FALSE
30,5,20/04/2012,437.36,FALSE
31,5,20/04/2012,11300.14,FALSE
32,5,20/04/2012,17265.46,FALSE
33,5,20/04/2012,110,FALSE
34,5,20/04/2012,13622.96,FALSE
35,5,20/04/2012,14943.03,FALSE
36,5,20/04/2012,45,FALSE
37,5,20/04/2012,936.42,FALSE
38,5,20/04/2012,264.72,FALSE
39,5,20/04/2012,14849.47,FALSE
40,5,20/04/2012,10961.26,FALSE
41,5,20/04/2012,16749.02,FALSE
42,5,20/04/2012,764.46,FALSE
43,5,20/04/2012,877.4,FALSE
44,5,20/04/2012,1457.85,FALSE
45,5,20/04/2012,7313.71,FALSE
1,6,20/04/2012,2988.96,FALSE
2,6,20/04/2012,4898.1,FALSE
3,6,20/04/2012,999.92,FALSE
4,6,20/04/2012,6963.55,FALSE
5,6,20/04/2012,554.04,FALSE
6,6,20/04/2012,3261.6,FALSE
7,6,20/04/2012,4191.81,FALSE
8,6,20/04/2012,2143.23,FALSE
9,6,20/04/2012,3051.15,FALSE
10,6,20/04/2012,6291.02,FALSE
11,6,20/04/2012,4366.44,FALSE
12,6,20/04/2012,6025.83,FALSE
13,6,20/04/2012,4853.06,FALSE
14,6,20/04/2012,3758.31,FALSE
15,6,20/04/2012,2360.37,FALSE
16,6,20/04/2012,3340.04,FALSE
17,6,20/04/2012,3506.42,FALSE
18,6,20/04/2012,3844.71,FALSE
19,6,20/04/2012,3729.78,FALSE
20,6,20/04/2012,4636.88,FALSE
21,6,20/04/2012,2001.79,FALSE
22,6,20/04/2012,2358.41,FALSE
23,6,20/04/2012,3912.54,FALSE
24,6,20/04/2012,1941.54,FALSE
25,6,20/04/2012,2128.2,FALSE
26,6,20/04/2012,3743.31,FALSE
27,6,20/04/2012,4257.03,FALSE
28,6,20/04/2012,5072.88,FALSE
29,6,20/04/2012,1620.78,FALSE
30,6,20/04/2012,12.88,FALSE
31,6,20/04/2012,2626.84,FALSE
32,6,20/04/2012,3461.6,FALSE
34,6,20/04/2012,2347.94,FALSE
35,6,20/04/2012,3786.16,FALSE
37,6,20/04/2012,27.26,FALSE
38,6,20/04/2012,34.76,FALSE
39,6,20/04/2012,3216.13,FALSE
40,6,20/04/2012,2856.69,FALSE
41,6,20/04/2012,2864.87,FALSE
44,6,20/04/2012,35.64,FALSE
45,6,20/04/2012,1664.7,FALSE
1,7,20/04/2012,19056.92,FALSE
2,7,20/04/2012,29118.14,FALSE
3,7,20/04/2012,8351.88,FALSE
4,7,20/04/2012,47855.67,FALSE
5,7,20/04/2012,5203.3,FALSE
6,7,20/04/2012,26827.67,FALSE
7,7,20/04/2012,5966.66,FALSE
8,7,20/04/2012,14569.8,FALSE
9,7,20/04/2012,11515.67,FALSE
10,7,20/04/2012,44070.86,FALSE
11,7,20/04/2012,26765.69,FALSE
12,7,20/04/2012,30900.51,FALSE
13,7,20/04/2012,50236.21,FALSE
14,7,20/04/2012,36426.6,FALSE
15,7,20/04/2012,13819.74,FALSE
16,7,20/04/2012,8295.78,FALSE
17,7,20/04/2012,24017.59,FALSE
18,7,20/04/2012,31588.68,FALSE
19,7,20/04/2012,28183.16,FALSE
20,7,20/04/2012,29145.36,FALSE
21,7,20/04/2012,19016.53,FALSE
22,7,20/04/2012,22041.18,FALSE
23,7,20/04/2012,43132.55,FALSE
24,7,20/04/2012,21666.53,FALSE
25,7,20/04/2012,12663.69,FALSE
26,7,20/04/2012,14753.45,FALSE
27,7,20/04/2012,39621.51,FALSE
28,7,20/04/2012,21007.48,FALSE
29,7,20/04/2012,13394.92,FALSE
30,7,20/04/2012,240.28,FALSE
31,7,20/04/2012,16690.98,FALSE
32,7,20/04/2012,20488.96,FALSE
33,7,20/04/2012,451.23,FALSE
34,7,20/04/2012,15447.44,FALSE
35,7,20/04/2012,21395.99,FALSE
36,7,20/04/2012,452.53,FALSE
37,7,20/04/2012,934.18,FALSE
38,7,20/04/2012,400.43,FALSE
39,7,20/04/2012,30264.16,FALSE
40,7,20/04/2012,18223.31,FALSE
41,7,20/04/2012,30415.31,FALSE
42,7,20/04/2012,732.89,FALSE
43,7,20/04/2012,453.54,FALSE
44,7,20/04/2012,412.59,FALSE
45,7,20/04/2012,14965.22,FALSE
1,8,20/04/2012,36930.94,FALSE
2,8,20/04/2012,62770.47,FALSE
3,8,20/04/2012,8620.42,FALSE
4,8,20/04/2012,63907.79,FALSE
5,8,20/04/2012,14980.69,FALSE
6,8,20/04/2012,49479.44,FALSE
7,8,20/04/2012,13546.58,FALSE
8,8,20/04/2012,29923.68,FALSE
9,8,20/04/2012,22864.57,FALSE
10,8,20/04/2012,87003.65,FALSE
11,8,20/04/2012,37042.66,FALSE
12,8,20/04/2012,43269.31,FALSE
13,8,20/04/2012,35568.23,FALSE
14,8,20/04/2012,53681.9,FALSE
15,8,20/04/2012,19851.81,FALSE
16,8,20/04/2012,13644.57,FALSE
17,8,20/04/2012,18271.71,FALSE
18,8,20/04/2012,28243.01,FALSE
19,8,20/04/2012,40512.24,FALSE
20,8,20/04/2012,73558.22,FALSE
21,8,20/04/2012,19888.47,FALSE
22,8,20/04/2012,37364.16,FALSE
23,8,20/04/2012,35973.05,FALSE
24,8,20/04/2012,48843.79,FALSE
25,8,20/04/2012,28974.91,FALSE
26,8,20/04/2012,26293.81,FALSE
27,8,20/04/2012,38823.33,FALSE
28,8,20/04/2012,31261.95,FALSE
29,8,20/04/2012,22631.45,FALSE
30,8,20/04/2012,12327.02,FALSE
31,8,20/04/2012,25429.05,FALSE
32,8,20/04/2012,24732.5,FALSE
33,8,20/04/2012,4814.35,FALSE
34,8,20/04/2012,28835.46,FALSE
35,8,20/04/2012,16245.74,FALSE
36,8,20/04/2012,3154.12,FALSE
37,8,20/04/2012,16739.47,FALSE
38,8,20/04/2012,9749.19,FALSE
39,8,20/04/2012,39620.18,FALSE
40,8,20/04/2012,32868.4,FALSE
41,8,20/04/2012,32428.21,FALSE
42,8,20/04/2012,18752.03,FALSE
43,8,20/04/2012,13232.73,FALSE
44,8,20/04/2012,5275.54,FALSE
45,8,20/04/2012,34616.77,FALSE
1,9,20/04/2012,28111.87,FALSE
2,9,20/04/2012,35971.85,FALSE
3,9,20/04/2012,10202.79,FALSE
4,9,20/04/2012,44066.41,FALSE
5,9,20/04/2012,9178.33,FALSE
6,9,20/04/2012,42792.84,FALSE
7,9,20/04/2012,25851.17,FALSE
8,9,20/04/2012,11854.68,FALSE
9,9,20/04/2012,14180.79,FALSE
10,9,20/04/2012,71468.69,FALSE
11,9,20/04/2012,20471.08,FALSE
12,9,20/04/2012,23944.89,FALSE
13,9,20/04/2012,40128.09,FALSE
14,9,20/04/2012,27118.84,FALSE
15,9,20/04/2012,15322.33,FALSE
16,9,20/04/2012,21724.84,FALSE
17,9,20/04/2012,24325.96,FALSE
18,9,20/04/2012,22827.84,FALSE
19,9,20/04/2012,26615.69,FALSE
20,9,20/04/2012,54466.12,FALSE
21,9,20/04/2012,19705.46,FALSE
22,9,20/04/2012,31179.61,FALSE
23,9,20/04/2012,52591.83,FALSE
24,9,20/04/2012,24479.36,FALSE
25,9,20/04/2012,19471.76,FALSE
26,9,20/04/2012,15661.76,FALSE
27,9,20/04/2012,30588.74,FALSE
28,9,20/04/2012,20730.42,FALSE
29,9,20/04/2012,18601.13,FALSE
30,9,20/04/2012,35.81,FALSE
31,9,20/04/2012,11413.56,FALSE
32,9,20/04/2012,23175.17,FALSE
33,9,20/04/2012,109.06,FALSE
34,9,20/04/2012,24667.33,FALSE
35,9,20/04/2012,15169.05,FALSE
36,9,20/04/2012,136.76,FALSE
37,9,20/04/2012,70.28,FALSE
38,9,20/04/2012,17.73,FALSE
39,9,20/04/2012,22178.49,FALSE
40,9,20/04/2012,21950.49,FALSE
41,9,20/04/2012,32183.41,FALSE
42,9,20/04/2012,152.52,FALSE
43,9,20/04/2012,279.59,FALSE
44,9,20/04/2012,84.02,FALSE
45,9,20/04/2012,20604.82,FALSE
1,10,20/04/2012,30838.26,FALSE
2,10,20/04/2012,39143.02,FALSE
3,10,20/04/2012,12489.9,FALSE
4,10,20/04/2012,38577.31,FALSE
5,10,20/04/2012,9746.46,FALSE
6,10,20/04/2012,48244.13,FALSE
7,10,20/04/2012,16539.6,FALSE
8,10,20/04/2012,20503.37,FALSE
9,10,20/04/2012,12764.6,FALSE
10,10,20/04/2012,44237.82,FALSE
11,10,20/04/2012,21607.39,FALSE
12,10,20/04/2012,20984.34,FALSE
13,10,20/04/2012,26088.32,FALSE
14,10,20/04/2012,25921.48,FALSE
15,10,20/04/2012,12085.3,FALSE
16,10,20/04/2012,11570.97,FALSE
17,10,20/04/2012,13905.83,FALSE
18,10,20/04/2012,15631,FALSE
19,10,20/04/2012,27594.1,FALSE
20,10,20/04/2012,40195.74,FALSE
21,10,20/04/2012,14115.31,FALSE
22,10,20/04/2012,19465.89,FALSE
23,10,20/04/2012,31369.03,FALSE
24,10,20/04/2012,28625.16,FALSE
25,10,20/04/2012,19560.11,FALSE
26,10,20/04/2012,10486.01,FALSE
27,10,20/04/2012,36513.61,FALSE
28,10,20/04/2012,19412.39,FALSE
29,10,20/04/2012,10140.92,FALSE
30,10,20/04/2012,186.44,FALSE
31,10,20/04/2012,15108.6,FALSE
32,10,20/04/2012,18216.01,FALSE
33,10,20/04/2012,158.69,FALSE
34,10,20/04/2012,19103.81,FALSE
35,10,20/04/2012,13926.32,FALSE
36,10,20/04/2012,225.28,FALSE
37,10,20/04/2012,422.11,FALSE
38,10,20/04/2012,377.92,FALSE
39,10,20/04/2012,19399.76,FALSE
40,10,20/04/2012,26133.58,FALSE
41,10,20/04/2012,14121.17,FALSE
42,10,20/04/2012,491.18,FALSE
43,10,20/04/2012,454.63,FALSE
44,10,20/04/2012,47.13,FALSE
45,10,20/04/2012,16015.75,FALSE
1,11,20/04/2012,21787.83,FALSE
2,11,20/04/2012,20007.3,FALSE
3,11,20/04/2012,11049.9,FALSE
4,11,20/04/2012,24131.21,FALSE
5,11,20/04/2012,6692.89,FALSE
6,11,20/04/2012,16017.02,FALSE
7,11,20/04/2012,10133.09,FALSE
8,11,20/04/2012,14667.1,FALSE
9,11,20/04/2012,13658.35,FALSE
10,11,20/04/2012,31777.82,FALSE
11,11,20/04/2012,15270.18,FALSE
12,11,20/04/2012,20804.88,FALSE
13,11,20/04/2012,17262.7,FALSE
14,11,20/04/2012,23705.88,FALSE
15,11,20/04/2012,9410.67,FALSE
16,11,20/04/2012,8422.53,FALSE
17,11,20/04/2012,19146.89,FALSE
18,11,20/04/2012,23518.62,FALSE
19,11,20/04/2012,14472,FALSE
20,11,20/04/2012,16533.81,FALSE
21,11,20/04/2012,11206.8,FALSE
22,11,20/04/2012,14179.94,FALSE
23,11,20/04/2012,29992.58,FALSE
24,11,20/04/2012,14680.17,FALSE
25,11,20/04/2012,7028.5,FALSE
26,11,20/04/2012,10505.09,FALSE
27,11,20/04/2012,22318.13,FALSE
28,11,20/04/2012,16666.08,FALSE
29,11,20/04/2012,8941.35,FALSE
30,11,20/04/2012,670.12,FALSE
31,11,20/04/2012,11339.19,FALSE
32,11,20/04/2012,11903.27,FALSE
33,11,20/04/2012,194.54,FALSE
34,11,20/04/2012,13074.72,FALSE
35,11,20/04/2012,29261.66,FALSE
36,11,20/04/2012,226.72,FALSE
37,11,20/04/2012,1558.57,FALSE
38,11,20/04/2012,606.59,FALSE
39,11,20/04/2012,20030.98,FALSE
40,11,20/04/2012,10106.65,FALSE
41,11,20/04/2012,10491.26,FALSE
42,11,20/04/2012,1021.87,FALSE
43,11,20/04/2012,538.89,FALSE
44,11,20/04/2012,541.38,FALSE
45,11,20/04/2012,19296.69,FALSE
1,12,20/04/2012,11730.26,FALSE
2,12,20/04/2012,7502.41,FALSE
3,12,20/04/2012,3086.01,FALSE
4,12,20/04/2012,8080.23,FALSE
5,12,20/04/2012,3333.9,FALSE
6,12,20/04/2012,6888.31,FALSE
7,12,20/04/2012,5547.89,FALSE
8,12,20/04/2012,7570.59,FALSE
9,12,20/04/2012,7524.82,FALSE
10,12,20/04/2012,10625.64,FALSE
11,12,20/04/2012,4276.18,FALSE
12,12,20/04/2012,4905.22,FALSE
13,12,20/04/2012,7214.12,FALSE
14,12,20/04/2012,5394.79,FALSE
15,12,20/04/2012,4038.77,FALSE
16,12,20/04/2012,3741.76,FALSE
17,12,20/04/2012,9841.98,FALSE
18,12,20/04/2012,4009.78,FALSE
19,12,20/04/2012,6798.63,FALSE
20,12,20/04/2012,9259.38,FALSE
21,12,20/04/2012,2771.06,FALSE
22,12,20/04/2012,4676.58,FALSE
23,12,20/04/2012,6324.62,FALSE
24,12,20/04/2012,5530.71,FALSE
25,12,20/04/2012,3724.74,FALSE
26,12,20/04/2012,5656.49,FALSE
27,12,20/04/2012,4425.37,FALSE
28,12,20/04/2012,3911.57,FALSE
29,12,20/04/2012,2826.28,FALSE
30,12,20/04/2012,66.41,FALSE
31,12,20/04/2012,3044.01,FALSE
32,12,20/04/2012,3771.04,FALSE
33,12,20/04/2012,12.78,FALSE
34,12,20/04/2012,5558.75,FALSE
35,12,20/04/2012,2026.03,FALSE
36,12,20/04/2012,64.74,FALSE
37,12,20/04/2012,161.67,FALSE
38,12,20/04/2012,88.1,FALSE
39,12,20/04/2012,4413.39,FALSE
40,12,20/04/2012,5459.62,FALSE
41,12,20/04/2012,4925.38,FALSE
42,12,20/04/2012,98.59,FALSE
43,12,20/04/2012,49.81,FALSE
44,12,20/04/2012,26,FALSE
45,12,20/04/2012,3786.78,FALSE
1,13,20/04/2012,39499.85,FALSE
2,13,20/04/2012,46514.01,FALSE
3,13,20/04/2012,12661.76,FALSE
4,13,20/04/2012,73218.97,FALSE
5,13,20/04/2012,11794.82,FALSE
6,13,20/04/2012,36294.31,FALSE
7,13,20/04/2012,13607.37,FALSE
8,13,20/04/2012,24567.96,FALSE
9,13,20/04/2012,22955.82,FALSE
10,13,20/04/2012,61133.5,FALSE
11,13,20/04/2012,42184,FALSE
12,13,20/04/2012,47789.39,FALSE
13,13,20/04/2012,47356.23,FALSE
14,13,20/04/2012,57514.62,FALSE
15,13,20/04/2012,16849.67,FALSE
16,13,20/04/2012,12200.53,FALSE
17,13,20/04/2012,36686.87,FALSE
18,13,20/04/2012,37338.15,FALSE
19,13,20/04/2012,30502.54,FALSE
20,13,20/04/2012,53263.49,FALSE
21,13,20/04/2012,29482.7,FALSE
22,13,20/04/2012,38472.1,FALSE
23,13,20/04/2012,35073.1,FALSE
24,13,20/04/2012,26970.28,FALSE
25,13,20/04/2012,25091,FALSE
26,13,20/04/2012,18963.06,FALSE
27,13,20/04/2012,52142.48,FALSE
28,13,20/04/2012,34106.27,FALSE
29,13,20/04/2012,17846.63,FALSE
30,13,20/04/2012,11098.27,FALSE
31,13,20/04/2012,47289.81,FALSE
32,13,20/04/2012,30825.06,FALSE
33,13,20/04/2012,7758.6,FALSE
34,13,20/04/2012,24331.69,FALSE
35,13,20/04/2012,25513.32,FALSE
36,13,20/04/2012,11831.71,FALSE
37,13,20/04/2012,17537.81,FALSE
38,13,20/04/2012,10633.94,FALSE
39,13,20/04/2012,57355.74,FALSE
40,13,20/04/2012,20216.34,FALSE
41,13,20/04/2012,32391.49,FALSE
42,13,20/04/2012,15257.6,FALSE
43,13,20/04/2012,17758.23,FALSE
44,13,20/04/2012,7988.07,FALSE
45,13,20/04/2012,27125.45,FALSE
1,14,20/04/2012,13575.69,FALSE
2,14,20/04/2012,19582.61,FALSE
3,14,20/04/2012,4840.64,FALSE
4,14,20/04/2012,26871.94,FALSE
5,14,20/04/2012,3126.51,FALSE
6,14,20/04/2012,23018.53,FALSE
7,14,20/04/2012,7081.53,FALSE
8,14,20/04/2012,9304.18,FALSE
9,14,20/04/2012,4338.09,FALSE
10,14,20/04/2012,36823.48,FALSE
11,14,20/04/2012,21979.93,FALSE
12,14,20/04/2012,19754.82,FALSE
13,14,20/04/2012,25121.64,FALSE
